tid,attribute,correct_val
4456,position,Midfield
4456,team,New_York_Red_Bulls
4456,city,Solna
4456,stadium,Allianz_Arena_Olympic_Stadium_Munich
4456,season,2011
4456,manager,Atsuyuki_Jayaprakash
4457,name,Graham_Kukhamay
4457,surname,McCain
4457,birthyear,1989
4457,birthplace,Barcelona
4457,position,Midfield
4457,team,A.C._Perugia_Calcio
4457,city,Solna
4457,stadium,Donbass_Arena
4457,season,2013
4457,manager,Masum_Kasprzak
4458,name,Huajun_Haijo
4458,surname,Zajak
4458,birthyear,1982
4458,birthplace,Conakry
4458,position,Midfield
4458,team,The_New_Saints_F.C.
4458,city,Arlington
4458,stadium,Parc_des_Princes
4458,season,2014
4458,manager,Robbert_Flach
4459,name,Sahin_Owen
4459,surname,Palomar
4459,birthyear,1984
4459,birthplace,Monroe
4459,position,Midfield
4459,team,FC_Midtjylland
4459,city,Houston
4459,stadium,Stade_Louis_II
4459,season,2011
4459,manager,Mattan_Edelhoff
4460,name,Gernod_Sowmitri
4460,surname,Harloff
4460,birthyear,1991
4460,birthplace,Monterrey
4460,position,Defender
4460,team,P.a.o.k_Fc
4460,city,Brasilia
4460,stadium,King_Power_Stadium
4460,season,2012
4460,manager,Xiaomin_Saoudi
4461,name,Yadran_Mechthild
4461,surname,Rayne
4461,birthyear,1983
4461,birthplace,South
4461,position,Forward
4461,team,Juventus
4461,city,Salvador
4461,stadium,BMO_Field
4461,season,2012
4461,manager,IlYoung_Giese
4462,name,Fiora_Avinash
4462,surname,Rosinski
4462,birthyear,1993
4462,birthplace,Palm
4462,position,Defender
4462,team,The_New_Saints_F.C.
4462,city,Arlington
4462,stadium,Parc_des_Princes
4462,season,2014
4462,manager,Robbert_Flach
4463,name,Matthey_Toshihisa
4463,surname,Bowhill
4463,birthyear,1983
4463,birthplace,Colorado
4463,position,Midfield
4463,team,ACF_Fiorentina
4463,city,Hamburg
4463,stadium,King_Power_Stadium
4463,season,2013
4463,manager,Amandio_Klosowski
4464,name,Alfred_Giovanni
4464,surname,Larab
4464,birthyear,1990
4464,birthplace,Colorado
4464,position,Goalkeeper
4464,team,Borussia_Monchengladbach
4464,city,Cardiff
4464,stadium,St_James__Park
4464,season,2012
4464,manager,Jeremy_Cantu
4465,name,Nicol_Kathrin
4465,surname,Badache
4465,birthyear,1994
4465,birthplace,Key
4465,position,Forward
4465,team,Lille_OSC
4465,city,Munich
4465,stadium,Allianz_Arena_Olympic_Stadium_Munich
4465,season,2010
4465,manager,Robert_Lally
4466,name,Gina_Kenta
4466,surname,Besancenot
4466,birthyear,1976
4466,birthplace,Mobile
4466,position,Defender
4466,team,Clube_de_Regatas_do_Flamengo
4466,city,Rio_de_Janeiro
4466,stadium,Stadio_Olimpico
4466,season,2013
4466,manager,Jeremy_Cantu
4467,name,Sahin_Owen
4467,surname,Palomar
4467,birthyear,1984
4467,birthplace,Monroe
4467,position,Midfield
4467,team,FC_Midtjylland
4467,city,Houston
4467,stadium,Stade_Louis_II
4467,season,2011
4467,manager,Mattan_Edelhoff
4468,name,Lode_Anamaria
4468,surname,Ruocco
4468,birthyear,1980
4468,birthplace,Fresno
4468,position,Midfield
4468,team,A.C._Perugia_Calcio
4468,city,Solna
4468,stadium,Donbass_Arena
4468,season,2013
4468,manager,Atsufumi_Comparetto
4469,name,Tatsuro_Kamaljit
4469,surname,Specker
4469,birthyear,1994
4469,birthplace,Shreveport
4469,position,Forward
4469,team,S.C._Braga
4469,city,Gelsenkirchen
4469,stadium,Sporting_Park
4469,season,2014
4469,manager,Bernando_Jesus
4470,name,Jeroen_Yiyun
4470,surname,Henriksson
4470,birthyear,1981
4470,birthplace,Tri
4470,position,Goalkeeper
4470,team,Boavista_F.C.
4470,city,Naples
4470,stadium,Veltins-Arena
4470,season,2013
4470,manager,Srikanth_Chimia
4471,name,Jinsei_Ranjeev
4471,surname,Blix
4471,birthyear,1983
4471,birthplace,Cozumel
4471,position,Midfield
4471,team,A.C._Perugia_Calcio
4471,city,Solna
4471,stadium,Donbass_Arena
4471,season,2013
4471,manager,Atsufumi_Comparetto
4472,name,Yookun_Apostol
4472,surname,Benn
4472,birthyear,1984
4472,birthplace,Los
4472,position,Midfield
4472,team,Aalborg_Boldspilklub
4472,city,London
4472,stadium,Anfield
4472,season,2014
4472,manager,Rosangela_Ketz
4473,name,Lundy_Bharathi
4473,surname,Remp
4473,birthyear,1979
4473,birthplace,Elko
4473,position,Defender
4473,team,FC_Bayern_Munich
4473,city,Seattle
4473,stadium,San_Siro_Stadium
4473,season,2014
4473,manager,Shigetomo_Abbas
4474,name,Horace_Gunnvald
4474,surname,Danneberg
4474,birthyear,1993
4474,birthplace,Guatemala
4474,position,Goalkeeper
4474,team,S.C._Braga
4474,city,Gelsenkirchen
4474,stadium,Sporting_Park
4474,season,2014
4474,manager,Bernando_Jesus
4475,name,Saydean_Eiichi
4475,surname,Alpuente
4475,birthyear,1983
4475,birthplace,Asheville
4475,position,Forward
4475,team,The_New_Saints_F.C.
4475,city,Arlington
4475,stadium,Parc_des_Princes
4475,season,2012
4475,manager,Mayan_Tautenhahn
4476,name,Fortune_Orestes
4476,surname,Waack
4476,birthyear,1989
4476,birthplace,Cape
4476,position,Forward
4476,team,Juventus
4476,city,Salvador
4476,stadium,BMO_Field
4476,season,2010
4476,manager,Masum_Kasprzak
4477,name,Chase_Jed
4477,surname,Pascual
4477,birthyear,1984
4477,birthplace,Caracas
4477,position,Midfield
4477,team,VfL_Wolfsburg
4477,city,Solna
4477,stadium,Allianz_Arena_Olympic_Stadium_Munich
4477,season,2011
4477,manager,Atsufumi_Comparetto
4478,name,Murat_Luc
4478,surname,Kusakabe
4478,birthyear,1993
4478,birthplace,Cody
4478,position,Midfield
4478,team,Forest_Green_Rovers_F.C.
4478,city,Solna
4478,stadium,Allianz_Arena_Olympic_Stadium_Munich
4478,season,2012
4478,manager,Srikanth_Chimia
4479,name,Pitro_Melek
4479,surname,Poulin
4479,birthyear,1975
4479,birthplace,Buffalo
4479,position,Midfield
4479,team,FC_Kaiserslautern
4479,city,Munich
4479,stadium,Stadio_Olimpico
4479,season,2012
4479,manager,Atsufumi_Comparetto
4480,name,Omer_Ponnarasu
4480,surname,Savaria
4480,birthyear,1976
4480,birthplace,Vancouver
4480,position,Midfield
4480,team,FC_Dinamo_Bucuresti
4480,city,Hamburg
4480,stadium,Amsterdam_Arena
4480,season,2013
4480,manager,Mattan_Edelhoff
4481,name,Surapol_Yechezkel
4481,surname,Noltemeier
4481,birthyear,1984
4481,birthplace,Reno
4481,position,Midfield
4481,team,Royal_Antwerp_F.C.
4481,city,London
4481,stadium,Santiago_Bernabeu_Stadium
4481,season,2011
4481,manager,Rashi_Papadourakis
4482,name,Sangjin_Martin
4482,surname,Sezan
4482,birthyear,1985
4482,birthplace,Lisbon
4482,position,Defender
4482,team,Clube_de_Regatas_do_Flamengo
4482,city,Rio_de_Janeiro
4482,stadium,Stadio_Olimpico
4482,season,2013
4482,manager,Jeremy_Cantu
4483,name,Omer_Ponnarasu
4483,surname,Savaria
4483,birthyear,1976
4483,birthplace,Vancouver
4483,position,Midfield
4483,team,FC_Dinamo_Bucuresti
4483,city,Hamburg
4483,stadium,Amsterdam_Arena
4483,season,2013
4483,manager,Mattan_Edelhoff
4484,name,Gina_Kenta
4484,surname,Besancenot
4484,birthyear,1976
4484,birthplace,Mobile
4484,position,Forward
4484,team,Seattle_Sounders
4484,city,Dortmund
4484,stadium,Stadio_San_Paolo
4484,season,2011
4484,manager,Aiqun_Levergood
4485,name,Guilang_Prasant
4485,surname,Clasen
4485,birthyear,1982
4485,birthplace,Fairbanks
4485,position,Forward
4485,team,New_York_Red_Bulls
4485,city,Brasilia
4485,stadium,San_Siro_Stadium
4485,season,2011
4485,manager,Atsuyuki_Jayaprakash
4486,name,Gongzhu_Youngmok
4486,surname,Kubicar
4486,birthyear,1979
4486,birthplace,Warsaw
4486,position,Midfield
4486,team,Delfino_Pescara_1936
4486,city,Orlando
4486,stadium,King_Power_Stadium
4486,season,2012
4486,manager,Robbert_Flach
4487,name,Tatsuro_Kamaljit
4487,surname,Specker
4487,birthyear,1994
4487,birthplace,Shreveport
4487,position,Forward
4487,team,S.C._Braga
4487,city,Gelsenkirchen
4487,stadium,Sporting_Park
4487,season,2014
4487,manager,Bernando_Jesus
4488,name,Hideaki_Sava
4488,surname,Burtschick
4488,birthyear,1988
4488,birthplace,Guatemala
4488,position,Midfield
4488,team,Sport_Club_Internacional
4488,city,Montreal
4488,stadium,King_Power_Stadium
4488,season,2013
4488,manager,Soung_Alt
4489,name,Sahin_Owen
4489,surname,Palomar
4489,birthyear,1984
4489,birthplace,Monroe
4489,position,Defender
4489,team,Aik_Solna
4489,city,Mexico_City
4489,stadium,Vicente_Calderon_Stadium
4489,season,2010
4489,manager,Shigetomo_Abbas
4490,name,Graham_Kukhamay
4490,surname,McCain
4490,birthyear,1989
4490,birthplace,Barcelona
4490,position,Midfield
4490,team,Seattle_Sounders
4490,city,Dortmund
4490,stadium,Stadio_San_Paolo
4490,season,2013
4490,manager,Nabih_Rios
4491,name,Huajun_Haijo
4491,surname,Zajak
4491,birthyear,1982
4491,birthplace,Conakry
4491,position,Midfield
4491,team,The_New_Saints_F.C.
4491,city,Arlington
4491,stadium,Parc_des_Princes
4491,season,2014
4491,manager,Robbert_Flach
4492,name,Frieda_Ortrun
4492,surname,Quitte
4492,birthyear,1976
4492,birthplace,Melbourne
4492,position,Forward
4492,team,ACF_Fiorentina
4492,city,Hamburg
4492,stadium,King_Power_Stadium
4492,season,2013
4492,manager,Amandio_Klosowski
4493,name,Lundy_Bharathi
4493,surname,Remp
4493,birthyear,1979
4493,birthplace,Elko
4493,position,Defender
4493,team,FC_Bayern_Munich
4493,city,Seattle
4493,stadium,San_Siro_Stadium
4493,season,2014
4493,manager,Shigetomo_Abbas
4494,name,Eleftherios_Maxwell
4494,surname,Bollman
4494,birthyear,1986
4494,birthplace,Brussels
4494,position,Defender
4494,team,Valencia_CF
4494,city,Montevideo
4494,stadium,Constant_Vanden_Stock_Stadium
4494,season,2011
4494,manager,Vagan_Smallwood
4495,name,Yili_Junjie
4495,surname,Walrath
4495,birthyear,1988
4495,birthplace,Beaumont
4495,position,Goalkeeper
4495,team,Wolverhampton_Wanderers_Football_Club
4495,city,Glasgow
4495,stadium,Emirates_Stadium
4495,season,2012
4495,manager,Zhouhui_Rubio
4496,name,Wonhee_Chrysantos
4496,surname,Cremilleux
4496,birthyear,1981
4496,birthplace,Melbourne
4496,position,Defender
4496,team,New_York_Red_Bulls
4496,city,Brasilia
4496,stadium,San_Siro_Stadium
4496,season,2011
4496,manager,Atsuyuki_Jayaprakash
4497,name,Hichum_Ashok
4497,surname,Leifker
4497,birthyear,1984
4497,birthplace,Monroe
4497,position,Goalkeeper
4497,team,VfL_Wolfsburg
4497,city,Berlin
4497,stadium,Westfalenstadion
4497,season,2011
4497,manager,Atsufumi_Comparetto
4498,name,Surnjani_Catharine
4498,surname,Marciano
4498,birthyear,1980
4498,birthplace,Puebla
4498,position,Forward
4498,team,Seattle_Sounders
4498,city,Dortmund
4498,stadium,Stadio_San_Paolo
4498,season,2011
4498,manager,Aiqun_Levergood
4499,name,Graham_Kukhamay
4499,surname,McCain
4499,birthyear,1989
4499,birthplace,Barcelona
4499,position,Midfield
4499,team,Seattle_Sounders
4499,city,Dortmund
4499,stadium,Stadio_San_Paolo
4499,season,2013
4499,manager,Nabih_Rios
4500,name,Yuyan_Ivailo
4500,surname,Yochum
4500,birthyear,1991
4500,birthplace,Great
4500,position,Midfield
4500,team,FC_Spartak_Moscow
4500,city,Istanbul
4500,stadium,Jan_Breydel_Stadium
4500,season,2011
4500,manager,Yki_Villano
4501,name,Errol_Cetin
4501,surname,Fabrizio
4501,birthyear,1978
4501,birthplace,Shreveport
4501,position,Midfield
4501,team,P.a.o.k_Fc
4501,city,Tokyo
4501,stadium,BMO_Field
4501,season,2012
4501,manager,Xiaomin_Saoudi
4502,name,Yuyan_Ivailo
4502,surname,Yochum
4502,birthyear,1991
4502,birthplace,Great
4502,position,Midfield
4502,team,FC_Spartak_Moscow
4502,city,Istanbul
4502,stadium,Jan_Breydel_Stadium
4502,season,2011
4502,manager,Yki_Villano
4503,name,Giuliano_Nobuhiko
4503,surname,Roeseler
4503,birthyear,1994
4503,birthplace,St
4503,position,Forward
4503,team,P.a.o.k_Fc
4503,city,Brasilia
4503,stadium,King_Power_Stadium
4503,season,2012
4503,manager,Kazuhiko_Claybrook
4504,name,Gang_Vivekananda
4504,surname,Hofstetter
4504,birthyear,1983
4504,birthplace,Mobile
4504,position,Defender
4504,team,P.a.o.k_Fc
4504,city,Brasilia
4504,stadium,King_Power_Stadium
4504,season,2012
4504,manager,Kazuhiko_Claybrook
4505,name,Osmar_Norton
4505,surname,Gove
4505,birthyear,1975
4505,birthplace,Paris
4505,position,Defender
4505,team,Sport_Club_Internacional
4505,city,Montreal
4505,stadium,King_Power_Stadium
4505,season,2011
4505,manager,Berardo_Gerber
4506,name,Nasreddine_Ratko
4506,surname,Lesperance
4506,birthyear,1995
4506,birthplace,Buffalo
4506,position,Goalkeeper
4506,team,New_York_Red_Bulls
4506,city,Brasilia
4506,stadium,San_Siro_Stadium
4506,season,2011
4506,manager,Atsuyuki_Jayaprakash
4507,name,Laird_Capers
4507,surname,Aigrain
4507,birthyear,1990
4507,birthplace,Vail
4507,position,Defender
4507,team,FC_Anzhi_Makhachkala
4507,city,Tokyo
4507,stadium,BMO_Field
4507,season,2013
4507,manager,Robert_Lally
4508,name,Jim_Jaak
4508,surname,Tchernykh
4508,birthyear,1990
4508,birthplace,Toulouse
4508,position,Midfield
4508,team,Wolverhampton_Wanderers_Football_Club
4508,city,Dortmund
4508,stadium,Stadio_San_Paolo
4508,season,2013
4508,manager,Sigenobu_Bodagala
4509,name,Petru_Bapiraju
4509,surname,Harbison
4509,birthyear,1984
4509,birthplace,Lome
4509,position,Defender
4509,team,Club_Atletico_Velez_Sarsfield
4509,city,Athens
4509,stadium,Stadio_Artemio_Franchi
4509,season,2014
4509,manager,Srikanth_Chimia
4510,name,Heiner_Farahangiz
4510,surname,Weatherhead
4510,birthyear,1979
4510,birthplace,Louisville
4510,position,Midfield
4510,team,Valencia_CF
4510,city,Montevideo
4510,stadium,Constant_Vanden_Stock_Stadium
4510,season,2011
4510,manager,Veit_Luks
4511,name,Rastislav_Stevo
4511,surname,Bellosta
4511,birthyear,1976
4511,birthplace,Cozumel
4511,position,Midfield
4511,team,The_New_Saints_F.C.
4511,city,Arlington
4511,stadium,Parc_des_Princes
4511,season,2012
4511,manager,Mayan_Tautenhahn
4512,name,Behcet_Liu
4512,surname,Tomii
4512,birthyear,1991
4512,birthplace,Myrtle
4512,position,Defender
4512,team,FC_Spartak_Moscow
4512,city,Istanbul
4512,stadium,Jan_Breydel_Stadium
4512,season,2012
4512,manager,Olavi_Gurd
4513,name,Laird_Capers
4513,surname,Aigrain
4513,birthyear,1990
4513,birthplace,Vail
4513,position,Defender
4513,team,S.C._Braga
4513,city,Gelsenkirchen
4513,stadium,Sporting_Park
4513,season,2013
4513,manager,Vagan_Smallwood
4514,name,Cherri_Toshiaki
4514,surname,Musselman
4514,birthyear,1984
4514,birthplace,Valdosta
4514,position,Midfield
4514,team,Tianjin_Teda_F.C.
4514,city,Cardiff
4514,stadium,Estadio_da_Luz
4514,season,2014
4514,manager,Ahsan_Kliger
4515,name,Gang_Vivekananda
4515,surname,Hofstetter
4515,birthyear,1983
4515,birthplace,Mobile
4515,position,Midfield
4515,team,FC_Midtjylland
4515,city,Houston
4515,stadium,Stade_Louis_II
4515,season,2011
4515,manager,Mattan_Edelhoff
4516,name,Martii_Mischa
4516,surname,Matyska
4516,birthyear,1978
4516,birthplace,Pasco
4516,position,Goalkeeper
4516,team,The_New_Saints_F.C.
4516,city,Arlington
4516,stadium,Parc_des_Princes
4516,season,2012
4516,manager,Mayan_Tautenhahn
4517,name,Dhabaleswar_Atilio
4517,surname,Rahmat
4517,birthyear,1988
4517,birthplace,Newark
4517,position,Midfield
4517,team,Boavista_F.C.
4517,city,Naples
4517,stadium,Veltins-Arena
4517,season,2015
4517,manager,Duckyoung_Padhye
4518,name,Dallas_Chongkye
4518,surname,Timkovsky
4518,birthyear,1988
4518,birthplace,Panama
4518,position,Forward
4518,team,Wolverhampton_Wanderers_Football_Club
4518,city,Glasgow
4518,stadium,Emirates_Stadium
4518,season,2012
4518,manager,Zhouhui_Rubio
4519,name,Woei_Dongmo
4519,surname,Ogawa
4519,birthyear,1988
4519,birthplace,Aguascalientes
4519,position,Defender
4519,team,Boavista_F.C.
4519,city,Naples
4519,stadium,Veltins-Arena
4519,season,2014
4519,manager,Piera_Faustini
4520,name,Vassilios_Rildo
4520,surname,Cippico
4520,birthyear,1997
4520,birthplace,Green
4520,position,Forward
4520,team,A.C._Perugia_Calcio
4520,city,Solna
4520,stadium,Donbass_Arena
4520,season,2013
4520,manager,Atsufumi_Comparetto
4521,name,Yasusi_Seongyeol
4521,surname,Clemm
4521,birthyear,1997
4521,birthplace,Des
4521,position,Midfield
4521,team,Grasshopper_Club_Zurich
4521,city,Moscow
4521,stadium,Gerhard_Hanappi_Stadium
4521,season,2015
4521,manager,Olavi_Gurd
4522,name,Behcet_Liu
4522,surname,Tomii
4522,birthyear,1991
4522,birthplace,Myrtle
4522,position,Midfield
4522,team,ACF_Fiorentina
4522,city,Hamburg
4522,stadium,King_Power_Stadium
4522,season,2013
4522,manager,Amandio_Klosowski
4523,name,Joe_Myung
4523,surname,Coppola
4523,birthyear,1975
4523,birthplace,Ciudad
4523,position,Midfield
4523,team,Forest_Green_Rovers_F.C.
4523,city,Solna
4523,stadium,Allianz_Arena_Olympic_Stadium_Munich
4523,season,2014
4523,manager,Bon_Kruiskamp
4524,name,Gesine_Tilmann
4524,surname,Cagman
4524,birthyear,1996
4524,birthplace,Corpus
4524,position,Midfield
4524,team,Boavista_F.C.
4524,city,Naples
4524,stadium,Veltins-Arena
4524,season,2013
4524,manager,Srikanth_Chimia
4525,name,Boyan_Witold
4525,surname,Symes
4525,birthyear,1986
4525,birthplace,Vail
4525,position,Midfield
4525,team,Clube_de_Regatas_do_Flamengo
4525,city,Rio_de_Janeiro
4525,stadium,Stadio_Olimpico
4525,season,2013
4525,manager,Jeremy_Cantu
4526,name,Chase_Jed
4526,surname,Pascual
4526,birthyear,1984
4526,birthplace,Caracas
4526,position,Midfield
4526,team,Wolverhampton_Wanderers_Football_Club
4526,city,Dortmund
4526,stadium,Stadio_San_Paolo
4526,season,2013
4526,manager,Sigenobu_Bodagala
4527,name,Laird_Capers
4527,surname,Aigrain
4527,birthyear,1990
4527,birthplace,Vail
4527,position,Defender
4527,team,FC_Anzhi_Makhachkala
4527,city,Tokyo
4527,stadium,BMO_Field
4527,season,2013
4527,manager,Robert_Lally
4528,name,Saydean_Eiichi
4528,surname,Alpuente
4528,birthyear,1983
4528,birthplace,Asheville
4528,position,Forward
4528,team,The_New_Saints_F.C.
4528,city,Arlington
4528,stadium,Parc_des_Princes
4528,season,2012
4528,manager,Mayan_Tautenhahn
4529,name,Tatuo_Bongki
4529,surname,Scofield
4529,birthyear,1992
4529,birthplace,Birmingham
4529,position,Forward
4529,team,S.C._Braga
4529,city,Gelsenkirchen
4529,stadium,Sporting_Park
4529,season,2013
4529,manager,Shyamala_Gibbs
4530,name,Anandeep_Marinus
4530,surname,Balboni
4530,birthyear,1994
4530,birthplace,Guangzhou
4530,position,Midfield
4530,team,Borussia_Monchengladbach
4530,city,Hamburg
4530,stadium,Estadio_da_Luz
4530,season,2012
4530,manager,Jeremy_Cantu
4531,name,Dongwook_Valentyn
4531,surname,Schupeta
4531,birthyear,1975
4531,birthplace,Fayetteville
4531,position,Defender
4531,team,P.a.o.k_Fc
4531,city,Tokyo
4531,stadium,BMO_Field
4531,season,2012
4531,manager,Xiaomin_Saoudi
4532,name,Tatuo_Bongki
4532,surname,Scofield
4532,birthyear,1992
4532,birthplace,Birmingham
4532,position,Defender
4532,team,FC_Bayern_Munich
4532,city,Seattle
4532,stadium,San_Siro_Stadium
4532,season,2015
4532,manager,Atsufumi_Comparetto
4533,name,Athushi_Belli
4533,surname,Gull
4533,birthyear,1977
4533,birthplace,Key
4533,position,Defender
4533,team,S.C._Braga
4533,city,Gelsenkirchen
4533,stadium,Sporting_Park
4533,season,2014
4533,manager,Bernando_Jesus
4534,name,Chase_Jed
4534,surname,Pascual
4534,birthyear,1984
4534,birthplace,Caracas
4534,position,Midfield
4534,team,VfL_Wolfsburg
4534,city,Solna
4534,stadium,Allianz_Arena_Olympic_Stadium_Munich
4534,season,2011
4534,manager,Atsufumi_Comparetto
4535,name,Maggie_Zhiqiang
4535,surname,Dabipi
4535,birthyear,1980
4535,birthplace,La
4535,position,Defender
4535,team,P.a.o.k_Fc
4535,city,Munich
4535,stadium,Allianz_Arena_Olympic_Stadium_Munich
4535,season,2012
4535,manager,Sreenivas_Wohr
4536,name,Jinsei_Ranjeev
4536,surname,Blix
4536,birthyear,1983
4536,birthplace,Cozumel
4536,position,Midfield
4536,team,Wolverhampton_Wanderers_Football_Club
4536,city,Dortmund
4536,stadium,Stadio_San_Paolo
4536,season,2013
4536,manager,Sigenobu_Bodagala
4537,name,Caryl_Moninder
4537,surname,Obermaier
4537,birthyear,1984
4537,birthplace,Warsaw
4537,position,Forward
4537,team,Royal_Antwerp_F.C.
4537,city,London
4537,stadium,Santiago_Bernabeu_Stadium
4537,season,2011
4537,manager,Rashi_Papadourakis
4538,name,Matthey_Toshihisa
4538,surname,Bowhill
4538,birthyear,1983
4538,birthplace,Colorado
4538,position,Defender
4538,team,New_York_Red_Bulls
4538,city,Brasilia
4538,stadium,San_Siro_Stadium
4538,season,2011
4538,manager,Atsuyuki_Jayaprakash
4539,name,Mehryar_Judi
4539,surname,Favre
4539,birthyear,1995
4539,birthplace,Amarillo
4539,position,Midfield
4539,team,Valencia_CF
4539,city,Montevideo
4539,stadium,Constant_Vanden_Stock_Stadium
4539,season,2011
4539,manager,Vagan_Smallwood
4540,name,Zizette_Polina
4540,surname,Herger
4540,birthyear,1980
4540,birthplace,El
4540,position,Midfield
4540,team,ACF_Fiorentina
4540,city,Hamburg
4540,stadium,King_Power_Stadium
4540,season,2014
4540,manager,Aiqun_Levergood
4541,name,Yannick_Ronald
4541,surname,Schwartzel
4541,birthyear,1977
4541,birthplace,Beaumont
